Are you an essential worker in NYC with questions about your rights &amp; protections? Check out this helpful list of resources and information to help you navigate the #COVID19 crisis &amp; ensure you are protected. https://t.co/3682GsiMzM,2020-4-27 21:05:05,Twitter Web App,6,6,covid; ,,,,
On March 11th I chaired an @OversightDems hearing on #COVID19. It was the first time the American people heard directly from Dr. Fauci and medical experts about the severity of the pandemic &amp; it was a turning point in the battle against #coronavirus.  https://t.co/Ap1zy8L0mM,2020-4-27 20:30:12,Twitter Web App,6,9,covid; corona; ,,,,
April 27th #NY12 #Coronavirus Update  Including: - @OversightDems briefing w @uscensusbureau on #COVID19's impact on the #2020Census - My new report showing what a #census undercount could mean for #NY12 - NY’s phased plan to reopen https://t.co/vWQzTDXHca,2020-4-27 19:55:54,Twitter Web App,2,3,covid; corona; ,,,,
In the midst of the #COVID19 crisis saving the US Postal Service is more critical than ever. I'm fighting every day to protect the 600000 Americans who work for @USPS &amp; #SaveThePostOffice.  https://t.co/zTHLjyFw6D,2020-4-26 20:30:59,Twitter Web App,20,69,covid; ,,,,
April 26th #NY12 #Coronavirus Update:  Including: - My bill to forgive graduate student loan debt for frontline #COVID19  health care workers - Expanded testing criteria for frontline &amp; essential workers in NY  https://t.co/NeLbzcD68R,2020-4-26 19:22:47,Twitter Web App,5,16,covid; corona; ,,,,
I introduced the Overdraft Protection Act of 2019 to end unfair deceptive and costly overdraft fees that harm struggling Americans. Now in the midst of the devastating #COVID19 pandemic it is even more urgent that we stop this harmful practice. https://t.co/g8zWm5VyUt,2020-4-26 18:20:37,Twitter for iPhone,8,16,covid; ,,,,
In 1963 Molly Gustine became one of the first Black women to join the NYPD. In spite of adversity and discrimination she eventually became a detective &amp; one of the first women union delegates. Sadly she recently passed away due to #COVID19. I’m #InspiredByHer and her legacy! https://t.co/7XOAJExWpT,2020-4-25 19:50:04,Twitter Web App,6,34,covid; ,,,,
April 25th #NY12 #Coronavirus Update  Including: - My work with @OversightDems to save the Postal Service during the #COVID19 crisis - Gov. Cuomo’s announcement that all NYers will receive absentee ballot applications in the mail https://t.co/linyv8x6Nu,2020-4-25 17:55:09,Twitter for iPhone,6,10,covid; corona; ,,,,
We owe an incredible amount of gratitude to our healthcare workers on the front lines of the #COVID19 crisis. The least we can do to recognize their service &amp; sacrifice is to alleviate their financial burdens and eliminate their graduate student debt. https://t.co/kTSL3ewfvG,2020-4-25 15:15:06,Twitter Web App,8,29,covid; ,,,,
April 24th #NY12 #Coronavirus Update:  Including: - My vote to establish the @OversightDems Select Subcommittee on the Coronavirus Crisis -  My vote on the emergency stimulus package - New nursing home guidelines &amp; enforcement in NYS https://t.co/dQBBSAubhc,2020-4-24 18:54:22,Twitter Web App,4,6,corona; ,,,,
Like so many other aspects of the #COVID19 crisis Black and Latinx New Yorkers in nursing homes are disproportionately affected.   We must continue to track the impact of #coronavirus on communities of color &amp; address these glaring disparities.  https://t.co/leSLYNkHZw,2020-4-23 20:25:27,Twitter Web App,5,10,covid; corona; ,,,,
April 23rd #NY12 #Coronavirus Update:  Including: - Returning to DC to vote in favor of emergency funding &amp; @OversightDems Select Subcommittee on the #CoronavirusCrisis - Demanding info from Trump Admin about environmental protection rollbacks  https://t.co/9b4asdrzZw,2020-4-23 20:02:10,Twitter Web App,7,8,corona; ,,,,
To address ongoing concerns due to the #COVID19 the U.S. Postal Service has created sites &amp; email addresses to assist customers.  I've compiled these helpful resources on my website. Check out @USPS customer info here: https://t.co/9vjXaVJimB,2020-4-23 0:25:03,Twitter for iPhone,13,13,covid; ,,,,
Today 14 NY members joined my call for @SBAgov to revise PPP eligibility to include nonprofits &amp; cultural institutions regardless of size. As the backbone of food banks shelters childcare centers etc. they are providing critical services during #COVID19 &amp; need our support. https://t.co/RJkVW82XdT,2020-4-22 19:10:05,Twitter Web App,19,28,covid; ,,,,
April 22nd #NY12 #Coronavirus Update:  Including: - My letter requesting @SBAgov revise PPP eligibility rules so nonprofits &amp; cultural institutions regardless of size can access the program - New @USPS resources to address #COVID19 concerns https://t.co/5np5Jzgqha,2020-4-22 17:31:47,Twitter Web App,2,6,covid; corona; ,,,,
"1/3 jobs held by women are considered essential during this crisis. Our work &amp; our voices are necessary in the battle against #COVID19 so why are women absent from this council?   As long as exclusion exists I will continue to ask ""where are the women?"" https://t.co/nijOY8DAlT",2020-4-21 23:20:14,Twitter for iPhone,15,30,covid; ,,,,
I'm so glad New York is collecting this critical data. The findings from these anti-body tests can guide our #COVID19 response &amp; help our state recover. https://t.co/7ejfAYNoj3,2020-4-21 21:20:57,Twitter for iPhone,8,15,covid; ,,,,
On top of other financial stress no one should be worried about predatory overdraft fees. That’s why today I joined with @RepCicilline to introduce the Stop Overdraft Profiteering During #COVIDー19 Emergency Act. https://t.co/QlKSYbVfRg,2020-4-21 17:47:18,Twitter Web App,2,2,covid; ,,,,
April 21st #NY12 #Coronavirus Update:  Including: -New report documenting abuse &amp; mistreatment of pregnant women in immigration detention centers  -Streamlined application for NY unemployment insurance &amp; pandemic unemployment assistance in NY https://t.co/FSfwwfaMpM,2020-4-21 16:45:17,Twitter for iPhone,9,4,corona; ,,,,
This move will not protect Americans from #COVID19- it’s nothing but a pathetic excuse to further a racist anti-immigrant agenda. Yet again @realDonaldTrump resorts to demonizing and attacking others to shift attention away from his own failures. https://t.co/ii4pkpgm3R,2020-4-21 13:00:11,Twitter for iPhone,7,15,covid; ,,,,
Many expecting families are anxious about being pregnant and delivering their babies during #COVID19. Your physician can help you navigate prenatal care labor &amp; delivery and they are working to keep you safe.   Visit @acog's website for more info &amp; FAQs: https://t.co/UXZOmJGDmy,2020-4-20 20:00:09,Twitter for iPhone,3,4,covid; ,,,,
#COVID19 has had a profound impact on many things including NYC response rates for the #2020Census. Census data determines critical federal funding &amp; representation. It’s important that everybody #GetCounted.   Respond today and #GetCountedNYC! https://t.co/4TvxvrZbFH,2020-4-20 18:25:02,Twitter for iPhone,8,8,covid; ,,,,
Monday April 20th #NY12 #Coronavirus Update:  Including: - ICYMI: How you can listen to last night’s #COVID19 Telephone Townhall with Dr. Neiderman &amp; benefits expert Nicole Salk - #2020Census mailed questionnaires  - FAQ’s on stimulus checks https://t.co/pm4bMqfi7a,2020-4-20 17:45:04,Twitter for iPhone,5,2,covid; corona; ,,,,
Coronavirus-related discrimination in New York City is on the rise particularly against Asian-Americans.   There is never an excuse for intolerance &amp; this persecution must stop. https://t.co/F87gpXnOvj,2020-4-20 17:00:17,Twitter for iPhone,19,52,corona; ,,,,
Very saddened to hear of the passing of Judge Noach Dear to #COVID19. He was a dedicated public servant who I had known for decades &amp; served with during our time together on the NYC Council.  My heartfelt condolences to his family and loved ones.  https://t.co/ra2Kp3zXBE,2020-4-20 16:15:07,Twitter Web App,7,19,covid; ,,,,
Sunday April 19th #NY12 #Coronavirus Update:  Including: - How to pre-register for tonight’s 6pm #COVID19 Telephone Town Hall. Make sure to sign up by 4pm. - Gov. Cuomo’s executive order allowing wedding licenses and ceremonies to be performed virtually. https://t.co/B62gh9qtbS,2020-4-19 19:05:40,Twitter for iPhone,5,11,covid; corona; ,,,,
My office is in contact with the US Embassy &amp; State Dept working every day to bring #NY12 residents home.   If you’re stuck abroad due to the #COVID19 crisis register for the Safe Traveler Enrollment Program at https://t.co/7tUm19CjOf.   More info here: https://t.co/oTJIMSzztx,2020-4-19 16:15:05,Twitter for iPhone,3,5,covid; ,,,,
Closed borders movement restrictions and quarantines have left thousands of US citizens &amp; permanent residents stranded abroad during the #COVID19 crisis.   I am doing everything I can to ensure every American &amp; #NY12 resident stuck abroad can safely return home.  THREAD ⬇️,2020-4-19 16:15:02,Twitter for iPhone,4,12,covid; ,,,,
REMINDER: Tonight I am hosting a #COVID19 Telephone Town Hall at 6pm! I’ll be joined by @WeillCornell Pulmonologist Dr. Michael Niederman &amp; Legal Services NYC Senior Staff Attorney Nicole Salk.   Register here to participate: https://t.co/rdzgjMKLQ5 https://t.co/LILY757ei1,2020-4-19 14:05:32,Twitter for iPhone,15,24,covid; ,,,,
April 18th #NY12 #Coronavirus Update:  Including: - How to register for my #COVID19 Telephone Townhall tomorrow night at 6pm - Friday’s @OversightDems briefing with DHS on keeping those in immigration detention centers safe from #COVID.  https://t.co/ddQMapCdnM,2020-4-18 19:58:09,Twitter for iPhone,3,2,covid; corona; ,,,,
Have #COVID19 questions? Want to know the latest #NY12 and federal updates? Curious what advice medical and legal experts have to share?   Then please join my #COVID19 Telephone Town Hall tomorrow at 6PM!   Register here to participate: https://t.co/rdzgjMKLQ5 https://t.co/9Z8ims0u9I,2020-4-18 17:45:15,Twitter Web App,6,7,covid; ,,,,
Huge thank you to @FSNewYork for transforming your hotels into free lodging to keep medical professionals on the front lines of the #COVID19 crisis safe and well rested. This is truly inspiring work that shows that we’re all #InThisTogether.  https://t.co/KGFaLOakZH,2020-4-17 21:55:47,Twitter Web App,5,21,covid; ,,,,
Thank you North Brooklyn Angels for your incredible service to New York during Hurricane Sandy and now during the #COVID19 public health crisis. I’m in awe of their dedication and commitment &amp; am so grateful for their work.   #WeAreNewYork https://t.co/YqEtldgHJF,2020-4-17 20:45:04,Twitter Web App,4,14,covid; ,,,,
New Yorkers experiencing homelessness are especially vulnerable to #COVID19 &amp; NYC must protect them.   I thank @NYCMayor for working with homeless advocacy groups &amp; taking important steps to protect the health and safety of homeless NYers. #InThisTogether https://t.co/sWvSyN293r,2020-4-17 18:30:21,Twitter for iPhone,8,12,covid; ,,,,
April 17th #NY12 #Coronavirus Update:  Including: - Calling on Congress to strengthen voter protections &amp; increase funding for safe elections  - Urging Trump Admin to reverse fetal tissue restrictions for federally supported #COVID19 research https://t.co/YFHSWUG7hv,2020-4-17 18:15:05,Twitter Web App,2,6,covid; corona; ,,,,
This Sunday I will be hosting a #COVID19 Telephone Town Hall at 6pm to answer your questions give important updates and share how I'm fighting for #NY12 in Congress. To participate please follow this link and register https://t.co/rdzgjMKLQ5   Can't wait to hear from you! https://t.co/ARMVXz61JE,2020-4-17 16:50:11,Twitter Web App,6,9,covid; ,,,,
Menstruation doesn't stop because of the #COVID19 crisis &amp; access to menstrual products still remains a challenge for too many. Period poverty is real and those who need access to free menstrual products should still be able get them through our schools. https://t.co/D6ruSS9KfF,2020-4-16 20:10:03,Twitter Web App,12,42,covid; ,,,,
NYCHA's inadequate response to the #CoronavirusOutbreak combined with not tracking infection rates has jeopardized the health and safety of its residents and staff. If @NYCHA doesn't know the scale of this crisis how can they adequately protect people?  https://t.co/aj7Slsvugh,2020-4-16 19:45:08,Twitter Web App,5,8,corona; ,,,,
I stand with @32BJSEIU essential service workers - janitors security officers residential workers &amp; airports workers on the frontlines of #COVID19. They need essential pay PPE &amp; layoff protection and I'll keep fighting to #ProtectAllWorkers https://t.co/NBr1FSkiH2,2020-4-16 19:10:14,Twitter Web App,8,14,covid; ,,,,
Nearly half of US #COVID19 cases have taken place in New York and New Jersey yet we have only received 9% in federal aid distributed to hospitals. We face a unique disproportionate burden &amp; federal aid must be allocated to reflect that.  https://t.co/riRXAI1YXm,2020-4-16 18:20:15,Twitter Web App,22,43,covid; ,,,,
April 16th #NY12 #Coronavirus Update:  Including: - @OversightDems briefing with #Census experts on Trump Admin’s request to delay deadlines by 120 days &amp; #COVID19's impact on the #2020Census - NY Pause Executive Order extended to May 15th   https://t.co/zSGKIuMFCF,2020-4-16 17:45:39,Twitter Web App,3,3,covid; corona; ,,,,
Public safety workers are bravely answering the call of duty &amp; risking their health every day to protect others. We must do all we can to prevent their exposure to #COVID19 &amp; fully support them and their families if they do contract the virus. We must #ProtectFirstResponders. https://t.co/VS7qkJ7N2N,2020-4-15 22:00:10,Twitter Web App,18,33,covid; ,,,,
#COVID19 has exacerbated existing healthcare disparities &amp; it's never been more critical for Congress to take action and protect Black mothers' lives. I'll never stop fighting for a future where mothers don't die based on the color of their skin. #BMHW20  https://t.co/6tOyeaVggn,2020-4-15 20:30:43,Twitter Web App,5,4,covid; ,,,,
99% of American businesses are small &amp; nearly all are struggling during the #COVID19 crisis. @Senatemajldr’s latest #SmallBizRelief bill is shortsighted but @HouseDemocrats are working on a comprehensive fix to protect #SmallBiz. https://t.co/bukYDHRbIs,2020-4-15 19:30:32,Twitter Web App,8,9,covid; ,,,,
April 15th #NY12 #Coronavirus Update:  Including: - Urging the President to immediately restore funding to the World Health Organization (@WHO) especially during this global pandemic. - Resources to track your economic impact payment  https://t.co/ZlEKK2Ij7N,2020-4-15 19:15:36,Twitter Web App,3,14,corona; ,,,,
Healthcare workers are heroes on the frontline of the #CoronavirusCrisis. Sadly many are drowning in graduate student debt.   I'm introducing the Student Debt Forgiveness for Frontline Medical Workers Act to eliminate this financial burden &amp; recognize their service to our nation https://t.co/pO4cw2kgU8,2020-4-15 17:44:54,Twitter Web App,7,15,corona; ,,,,
New York faces a disproportionate burden in the battle against #COVID19 but our allocated federal aid does not reflect the severity of our crisis.   @HHSgov must change the methods used to distribute aid so NY can get adequate &amp; proportional assistance.  https://t.co/7jz9QtjmN9,2020-4-15 17:09:57,Twitter Web App,11,15,covid; ,,,,
Looking for ways to help New Yorkers during the #COVID19 crisis? Consider donating blood if you are able to.   Many New Yorkers like Radhika rely on blood donations to survive.  Check out @NYBloodCenter for more info. https://t.co/TdgORNslfA,2020-4-14 20:15:11,Twitter Web App,2,1,covid; ,,,,
“We don’t have any social distance within us. We are just living by the grace of God.”   This is unacceptable. @CBP must drastically reduce the population in detention centers &amp; implement measures to prevent more outbreak and death. Many lives are at stake.https://t.co/HL97dbgNm8,2020-4-14 18:51:46,Twitter for iPhone,13,22,social distance; ,,,,
April 14th #NY12 #coronavirus update:  Including: - My continued oversight of the #2020Census as Chair of @OversightDems - Getting answers from @FDICgov as to how the agency is preparing for a possible #COVID19 financial crisis https://t.co/0asBbJP59i,2020-4-14 18:32:57,Twitter Web App,5,9,covid; corona; ,,,,
We need bold policies to address the #COVID19 crisis with the urgency it requires &amp; help the millions of Americans who are struggling during this unprecedented time.   Proud to join my colleagues in advocating for recurring payments  to be included in the next stimulus. https://t.co/VYC4o8xLWs,2020-4-14 18:05:02,Twitter for iPhone,4,17,covid; ,,,,
As a former NYC teacher this news is particularly crushing. The #CoronavirusCrisis has had a devastating impact on our school communities &amp; taken the lives of many who were dedicated to educating the next generation of New Yorkers.   My heart goes out to their loved ones. https://t.co/FkOh93zPxT,2020-4-14 16:50:09,Twitter Web App,10,25,corona; ,,,,
Minority and low-income communities are most impacted by pollution making them more vulnerable to #COVID19.   It's clear we have to protect our environment to protect our people. Ignoring the #ClimateCrisis only exacerbates these systemic problems.  https://t.co/CujpturaX3,2020-4-13 20:50:04,Hootsuite Inc.,8,6,covid; ,,,,
April 13th #NY12 #coronavirus update:  Including: - Ensuring #SmallBiz in our community can access support they need &amp; deserve - How to track your economic impact payment - NYS &amp; NYC mandates requiring masks for essential workers dealing with the public https://t.co/AqbfSvm7XK,2020-4-13 17:25:18,Twitter for iPhone,4,5,corona; ,,,,
9/11 first responders and survivors answered the call in our nation’s darkest hours and now many suffer from health complications that make them particularly vulnerable to #COVID19. These incredible heroes must get tested and get the care they need. https://t.co/xadJnP3wKA,2020-4-13 16:50:22,Twitter for iPhone,2,6,covid; ,,,,
April 11th #NY12 #coronavirus update:  Including:  -@OversightDems video briefing with the Postmaster General on #COVID19 &amp; @USPS   - Leading my fellow House Chairs in condemning Trump’s assault on IGs  - Draft legislation to limit the removal of IGs  https://t.co/JobIMXg8Mv,2020-4-12 0:50:02,Twitter for iPhone,8,11,covid; corona; ,,,,
Not surprised but nevertheless inspired by @morethanmySLE’s ability to keep advocating even while our city is in self-isolation.  In the midst of the #coronavirus crisis we must preserve our country’s effective &amp; trusted disability safety net. https://t.co/mjF8zuAcav,2020-4-11 23:15:53,Twitter for iPhone,80,147,corona; ,,,,
New Yorkers can now cast an absentee vote amid the #coronavirus crisis even if they don't meet the usual legal requirements.    Here’s how you can apply and get your ballot ⤵️ https://t.co/AY25fRQS1F,2020-4-9 20:09:55,Twitter Web App,13,17,corona; ,,,,
April 9th #Coronavirus #NY12 update:  Including: - My new bill: Student Debt Forgiveness for Frontline Health Care Workers Act - Data from @OversightDems showing insufficient distribution of PPE &amp; medical supplies from the national stockpile https://t.co/Ci6YJyCOGV,2020-4-9 17:40:12,Twitter Web App,6,28,corona; ,,,,
��BREAKING🚨: I will be introducing the Student Debt Forgiveness for Frontline Workers Act to eliminate graduate student debt for health care workers on the frontlines of the #COVID19Crisis. It is the least we can do to recognize their service &amp; sacrifice. https://t.co/fZEo189Y2X,2020-4-9 16:59:31,Twitter Web App,16,46,covid; ,,,,
.@DHSgov cannot continue to drag its feet in response to the #COVID19 crisis. They must act now to prevent and exponential increase in cases and deaths. That's why @RepRaskin and I called for the immediate release of non-violent detainees. https://t.co/mdAGxywIyT,2020-4-8 19:50:28,Twitter for iPhone,12,20,covid; ,,,,
This is alarming. We need more NYC #COVID19 data to truly understand the depths of our racial and economic health disparities. https://t.co/0VLeQJ86Gy,2020-4-8 18:06:07,Twitter for iPhone,6,10,covid; ,,,,
April 8th #NY12 #coronavirus update:   - My new bill responding to IG Fine’s  removal from the Pandemic Response Accountability Cmte - Calling on DHS to release non-violent detainees to slow spread of #COVID19 - Fighting to deliver critical $ for @USPS https://t.co/dBiHl6nCyR,2020-4-8 16:40:56,Twitter for iPhone,9,12,covid; corona; ,,,,
Comprehensive guide to help trans Americans navigate the #coronavirus public health crisis &amp; address specific concerns for the trans community during this difficult time. ⬇️ https://t.co/QFqOra0VSE,2020-4-7 20:20:00,Twitter Web App,3,8,corona; ,,,,
No one should feel unsafe in their community—especially not in their own home. During #COVID19 we must ensure that those most vulnerable to #domesticviolence are safe. It’s time the Senate reauthorize #VAWA without delay &amp; stand with survivors. #VAWA4ALL https://t.co/Kna6cfVjD1,2020-4-7 18:30:05,Twitter Web App,5,12,covid; ,,,,
It's just common sense that nurses doctors and health care professionals on the front lines of the #COVID19 crisis be able to get tested for #coronavirus.   I'm glad Mt. Sinai has taken this important step and hope other hospitals follow suit.  https://t.co/rpItSoTCa7,2020-4-7 17:55:03,Twitter Web App,3,8,covid; corona; ,,,,
Tuesday April 7th #Coronavirus update for #NY12:   Including: - Calling on @NYCHA to address residents’ concerns about proper cleaning and communication - Additional beds for COVID-19 patients in NYC  https://t.co/44yyh56Rdh,2020-4-7 17:02:42,Twitter for iPhone,4,7,covid; corona; ,,,,
After hearing reports from residents about @NYCHA's inadequate response to #COVID19 I led my colleagues in demanding NYCHA improve building sanitation &amp; strengthen its #coronavirus outreach campaign.    NYCHA must take every precaution to protect residents &amp; prevent outbreak. https://t.co/mkaUfTIDhG,2020-4-7 16:01:07,Twitter Web App,7,8,covid; corona; ,,,,
#NY12 #Coronavirus Update for Monday April 6th:  Including: - NY PAUSE executive order extended to April 29th  - Maximum fine for social distancing violations increase from $500 to $1000 - NYC dog runs and parks closed as of today  https://t.co/Gh5SVkmK8c,2020-4-6 18:41:18,Twitter for iPhone,14,14,corona; ,,,,
Asian-Americans have been viciously targeted and subjected to violent attacks discrimination and intolerance during the #COVID19 crisis. Racist violence is NEVER okay and will not be tolerated in NYC.    This disgusting persecution must stop. https://t.co/DJMS57Do2i,2020-4-6 15:30:14,Twitter Web App,7,12,covid; ,,,,
Sunday April 5th #NY12 #Coronavirus update:   -News on how we are increasing New York’s healthcare force and more  https://t.co/PDDaKi3Sqe,2020-4-5 18:10:37,Twitter for iPhone,5,9,corona; ,,,,
Saturday April 4th #coronavirus update for #NY12 including:  - Getting USPS the $ it needs to keep operating - More ventilators coming to NY from Oregon and China  Read it all here: https://t.co/5jYUaIys9I,2020-4-4 16:52:04,Twitter for iPhone,5,12,corona; ,,,,
Postal workers are heroes &amp; we must ensure they can work safely during the #COVID19 crisis. That's why I'm working to secure emergency $ for @USPS &amp; called on the Post Master General to protect public health and ensure workers have proper PPE. https://t.co/LbABzQaxHn,2020-4-3 18:41:04,Twitter for iPhone,5,29,covid; ,,,,
April 3rd #coronavirus update for #NY12:  Including: - Calling on pharma to keep #COVID19 meds affordable for ALL- no matter insurance status - #FEMA’s failure to provide needed PPE &amp; supplies to states - More news from Congress NYS &amp; NYC https://t.co/buQJtzBlyO,2020-4-3 17:45:44,Twitter for iPhone,4,9,covid; corona; ,,,,
As we learn more about the broader impact of #Covid19 we must also remember the individual lives lost. Recently #NY12 lost Nashom Wooden known more prominently as Mona Foot. Wooden was larger than life – this loss will not soon be forgotten. https://t.co/6QFWkiPAGn,2020-4-2 20:25:05,Hootsuite Inc.,6,14,covid; ,,,,
Language barriers can leave immigrants with #COVID19 alone confused and without the appropriate care.   It's critical that NYC hospitals and medical facilities across our nation quickly address this problem. Lives may be on the line.  https://t.co/qBa8y65hqe,2020-4-2 19:05:08,Hootsuite Inc.,3,5,covid; ,,,,
#COVID19 has shed light on healthcare inequality in our nation especially for our native communities.   .@HouseDemocrats passed three major relief packages to deliver immediate aid &amp; ensure our indigenous communities can survive the #CoronavirusPandemic.  https://t.co/5AgLSPcqJj,2020-4-2 18:25:04,Hootsuite Inc.,5,12,covid; corona; ,,,,
Today's #NY12 #coronavirus update:  Including: - Urging the FDA to revise its antiquated homophobic policy of turning away blood donations from gay &amp; bisexual men - Calling on the Trump Admin to suspend tariffs on medical supplies &amp; PPE  https://t.co/Xe53gT8yAO,2020-4-2 17:40:06,Twitter for iPhone,2,6,corona; ,,,,
Today I called for the immediate suspension of all tariffs placed on medical supplies &amp; equipment during the #COVID19Pandemic.   Tariffs substantially add to the costs and delays in obtaining life-saving PPE for our healthcare providers &amp; should have been suspended weeks ago. https://t.co/kU1cqp3Yns,2020-4-2 16:50:46,Twitter Web App,10,40,covid; ,,,,
Today’s #coronavirus update for #NY12:   Including my efforts urging the Trump Admin to immediately suspend tariffs on medical supplies and #PPE &amp; more info on how NYS and NYC are working to increase hospital capacity.  Read it here: https://t.co/lxGdFoxvjI,2020-4-1 18:35:40,Twitter for iPhone,5,12,corona; ,,,,
Have questions about rent in NYC during the #coronavirus crisis? Check out this article with important info + resources.    I urge my NYS colleagues to keep pushing to #CancelRent. We must deliver this critical relief to tenants devastated by #COVID19.  https://t.co/ihY6jTHy3C,2020-4-1 16:45:19,Twitter Web App,10,22,covid; corona; ,,,,
Today I’m asking my House colleagues to join me in urging the Trump Administration to immediately suspend all tariffs on medical supplies &amp; PPE during the #Coronavirus pandemic. The need is life &amp; death - these tariffs should have been dropped weeks ago.,2020-4-1 13:06:02,Twitter for iPad,29,77,corona; ,,,,
Absolutely breathtaking photos of the #USNSComfort arrival into New York Harbor. I’m eternally grateful for the aid that it will deliver to New York as we tackle the #COVID19 crisis.   New York is thankful!  https://t.co/NLBT4ZUKKj,2020-3-31 20:20:16,Twitter Web App,8,26,covid; ,,,,
Trans people are vulnerable to being denied health care during the #COVID19 crisis. This #TransDayOfVisibility I stand with trans people across our nation &amp; denounce health care discrimination. An attack against the trans community is an attack against all Americans. https://t.co/bXhpmKbVE5,2020-3-31 19:20:13,Twitter Web App,18,68,covid; ,,,,
New Yorkers have been financially devastated by #COVID19 and many won't be able to pay their rent tomorrow. We can't leave these tenants out it the cold. New York must #CancelRent.   TY @SenGianaris &amp; @yuhline for standing with tenants &amp; fighting to deliver this critical relief.,2020-3-31 17:35:02,Twitter for iPhone,33,98,covid; ,,,,
Today’s #coronavirus update for #NY12:  Including FAQs on #SmallBizRelief and #Nonprofits &amp; updates on how NYS hospitals are working together to help patients.   https://t.co/Dq3xqYyVTJ,2020-3-31 17:05:53,Twitter for iPhone,4,11,corona; ,,,,
Today is #EqualPayDay a reminder of the inequality that millions of women face.  It has never been more urgent to close the gender pay gap.   Women are on the front lines of the #COVID19 crisis. They are heroes &amp; they deserve equal pay for equal work. https://t.co/l6pEwUnskn,2020-3-31 16:10:14,Twitter Web App,15,14,covid; ,,,,
NYC has also created 2 programs for small businesses located in the 5 boroughs which can demonstrate a 25% loss in business due to the COVID-19 crisis.   Information on NYC employee retention grants and the non-interest loan program available here ⬇️ https://t.co/WSYITZz1sP,2020-3-30 21:15:10,Twitter Web App,2,3,covid; ,,,,
These deaths are absolute tragedies &amp; should remind us all to practice social distancing and stay home.    I'm keeping the friends loved ones and colleagues of those who have died from #coronavirus in my thoughts. My heart is breaking for them.  https://t.co/rkHY08UHyA,2020-3-30 17:50:04,Hootsuite Inc.,4,12,corona; ,,,,
When you live in New York City you have 8.5 million neighbors. We all have to practice social distancing &amp; follow health guidelines to keep our fellow New Yorkers safe.    Hopefully this policy will ensure everyone takes the #COVID19 crisis seriously.  https://t.co/0pISL2faX0,2020-3-30 17:10:07,Hootsuite Inc.,7,25,covid; ,,,,
NYS on PAUSE has been extended through April 15 and NY gains 2000 more hospital beds today w/ the opening of the Javits Center and arrival of the USNS Comfort.  These and other updates in today’s #NY12 #coronavirus newsletter: https://t.co/eFP1kZDvla,2020-3-30 16:40:08,Twitter Web App,3,7,corona; ,,,,
#NY12 #coronavirus update for Sunday March 29th:   NYS took action to:  - overrule any hospital policy that restricted support from being in the labor &amp; delivery room  - approve $ for small business counseling - push back the tax deadline to July 15th  https://t.co/CV1eCk7Mar,2020-3-29 22:45:06,Twitter for iPhone,4,8,corona; ,,,,
REMINDER: There is an extended open enrollment period for NY health insurance in response to the #COVID19 pandemic.   Enrollment is open until April 15th  Learn more ⬇️ https://t.co/pNMQEHpg29,2020-3-29 17:00:26,Hootsuite Inc.,9,10,covid; ,,,,
Saturday March 28th #COVID19 update for #NY12: - NYS Presidential Primary delayed to June 23 - CARES Act passed into law - New financial protections for individuals and small businesses https://t.co/FnBTk9J1Jv,2020-3-28 19:25:11,Twitter for iPhone,9,11,covid; ,,,,
Many 9/11 first-responders &amp; survivors suffer from respiratory illnesses and chronic conditions that put them at a greater risk of contracting #COVID19.   The @WTCHealthPrgm continues to provide care &amp; share important info with our 9/11 community in need. https://t.co/iMiLqa4F0Y,2020-3-28 16:15:26,Twitter for iPhone,9,9,covid; ,,,,
It really hit home today losing a dear friend to coronavirus. Judy Richheimer was a community leader who loved the city that loved her right back. A former President of @CRDCNYC she understood that the government's greatest responsibility is to serve people &amp; keep them safe. https://t.co/LP7mus9dix,2020-3-27 19:40:08,Twitter Web App,15,40,corona; ,,,,
Without a functioning Postal Service there would be no one to deliver medicine medical supplies and protective equipment...    @USPS is a vital part of our nation's #COVID19 response. I'm fighting so it can get the urgent funding it needs to survive.  https://t.co/26WhfDR8aM,2020-3-27 19:05:03,Twitter Web App,25,57,covid; ,,,,
Halting environmental regulations is not a solution to the #coronavirus pandemic - it is an invitation for further public health catastrophes.    There couldn't be a worse time for the EPA to value corporate interests over the needs of the American people. https://t.co/8voMILMlYL,2020-3-27 17:25:22,Twitter Web App,19,22,corona; ,,,,
Friday March 27th #coronavirus news for #NY12.  Updates on the CARES Act efforts to create more beds + PPE and more.  https://t.co/l9sr7a3TCQ,2020-3-27 17:17:21,Twitter Web App,3,6,corona; ,,,,
Asian Americans have been targeted &amp; subjected to violent attacks discrimination and intolerance during the #COVID19 crisis. Proud to stand with @RepGraceMeng &amp; condemn these racist acts.   Hate has no place in our nation &amp; this persecution must STOP. https://t.co/fEwbhK2QAf,2020-3-26 20:15:05,Twitter for iPhone,12,16,covid; ,,,,
Domestic violence does not stop during a public health crisis &amp; many people are in an even more dangerous situation during the #coronavirus outbreak. Please read this &amp; share these important resources. Your help could save lives. https://t.co/ZCg1ZlJtd5,2020-3-26 20:00:03,Twitter for iPhone,9,13,corona; ,,,,
This is tragic. New Yorkers experiencing homelessness are especially vulnerable to #COVID19 and sadly more people will probably die. Our City must ensure that our shelters are equipped to handle this crisis so we can protect ALL New Yorkers. https://t.co/RAhQysqwLw,2020-3-26 19:25:04,Twitter for iPhone,11,17,covid; ,,,,
