date,state.abb,state_incremental_cases,state_incremental_deaths
2021-01-19,OH,4989.1,54.9
2021-01-19,OK,1558,43.1
2021-01-19,OR,616.9,5
2021-01-19,PA,6865,77.1
2021-01-19,PR,422,0
2021-01-19,RI,0,0
2021-01-19,SC,2853.9,10.9
2021-01-19,SD,127,0
2021-01-19,TN,2886.8,35
2021-01-19,TX,21882.1,318
2021-01-19,UT,1259,7
2021-01-19,VA,4526.2,58.9
2021-01-19,VI,23,0
2021-01-19,VT,101,0
2021-01-19,WA,2780.1,45.9
2021-01-19,WI,1932.9,44.1
2021-01-19,WV,1011,31
2021-01-19,WY,214,28
2021-01-20,AK,152,23
2021-01-20,AL,3112,157.1
2021-01-20,AR,2502,55
2021-01-20,AZ,7677.9,298
2021-01-20,CA,19329,611.5
2021-01-20,CO,1415,36
2021-01-20,CT,1921,44
2021-01-20,DC,144,2
2021-01-20,DE,464,5
2021-01-20,FL,11946.1,142.1
2021-01-20,GA,8032,194
2021-01-20,GU,0,0
2021-01-20,HI,68,1
2021-01-20,IA,1475,62
2021-01-20,ID,676,-2
2021-01-20,IL,4827,131
2021-01-20,IN,2885.9,62.800000000000004
2021-01-20,KS,3524,43
2021-01-20,KY,3441,51
2021-01-20,LA,2491,59
2021-01-20,MA,3913.1,80
2021-01-20,MD,2167.9,60.9
2021-01-20,ME,693,11
2021-01-20,MI,2412,34.9
2021-01-20,MN,1225,33.9
2021-01-20,MO,1931.1,165.9
2021-01-20,MP,0,0
2021-01-20,MS,1702,64
2021-01-20,MT,397,1
2021-01-20,NC,10196.1,71
2021-01-20,ND,151,1
2021-01-20,NE,1969,22
2021-01-20,NH,693,12
2021-01-20,NJ,5496.1,155
2021-01-20,NM,881,33.9
2021-01-20,NV,1005,75
2021-01-20,NY,6770,127
2021-01-20,OH,6377.9,73.1
2021-01-20,OK,1978,48
2021-01-20,OR,675,25.099999999999998
2021-01-20,PA,5673.9,400.8
2021-01-20,PR,133,0
2021-01-20,RI,5524,88
2021-01-20,SC,5524.9,68.9
2021-01-20,SD,275,0
2021-01-20,TN,3834,92
2021-01-20,TX,28029.2,456.1
2021-01-20,UT,2357.1,17
2021-01-20,VA,4515,63.1
2021-01-20,VI,22,0
2021-01-20,VT,150,2
2021-01-20,WA,1968,1
2021-01-20,WI,1850.9,62
2021-01-20,WV,857,21
2021-01-20,WY,202,0
2021-01-21,AK,169,1
2021-01-21,AL,2881,96.1
2021-01-21,AR,2871,55
2021-01-21,AZ,9543,249
2021-01-21,CA,25575.5,703.3
2021-01-21,CO,1504,14
2021-01-21,CT,1691.1,46.9
2021-01-21,DC,209,1
2021-01-21,DE,748,1
2021-01-21,FL,12864.3,160.8
2021-01-21,GA,8262.9,112
2021-01-21,GU,13,0
2021-01-21,HI,112,3
2021-01-21,IA,1595,51
2021-01-21,ID,655,21
2021-01-21,IL,4875.9,137.8
2021-01-21,IN,3624,64
2021-01-21,KS,311,17
2021-01-21,KY,3555,44
2021-01-21,LA,3734,59.1
2021-01-21,MA,4847.9,77
2021-01-21,MD,2167.1,47
2021-01-21,ME,688,6
2021-01-21,MI,2587,162.1
2021-01-21,MN,1267.1,32
2021-01-21,MO,2327.1,32
2021-01-21,MP,0,0
2021-01-21,MS,2290.1,30
2021-01-21,MT,393,8
2021-01-21,NC,5638.9,130.2
2021-01-21,ND,147,13
2021-01-21,NE,816,13
2021-01-21,NH,893,12
2021-01-21,NJ,5069.1,93
2021-01-21,NM,990,35
2021-01-21,NV,1415,46
2021-01-21,NY,8688.2,118
2021-01-21,OH,7271,109
2021-01-21,OK,2697,55
2021-01-21,OR,830.1,9
2021-01-21,PA,5603,260
2021-01-21,PR,213,0
2021-01-21,RI,0,0
2021-01-21,SC,4649,45
2021-01-21,SD,332,6
2021-01-21,TN,3600.1,127
2021-01-21,TX,21509.8,442.7
2021-01-21,UT,2216.9,30
2021-01-21,VA,4012.9,79
2021-01-21,VI,0,0
2021-01-21,VT,109,3
2021-01-21,WA,1933,110.1
2021-01-21,WI,2569.1,55
2021-01-21,WV,940,13
2021-01-21,WY,300,0
2021-01-22,AK,285,0
2021-01-22,AL,3551,107
2021-01-22,AR,2063,53
2021-01-22,AZ,7024.1,201
2021-01-22,CA,25037,621.7
2021-01-22,CO,2235,25
2021-01-22,CT,2036,46
2021-01-22,DC,293,3
2021-01-22,DE,704,0
2021-01-22,FL,13715.7,272.1
2021-01-22,GA,8495.9,168.9
2021-01-22,GU,19,0
2021-01-22,HI,160,4
2021-01-22,IA,1249,33
2021-01-22,ID,600,11
2021-01-22,IL,6907,112
2021-01-22,IN,3494,49.1
2021-01-22,KS,3049,14
2021-01-22,KY,3222,42
2021-01-22,LA,1939,40.9
2021-01-22,MA,4881,81.1
2021-01-22,MD,2404.1,60
2021-01-22,ME,618,4
2021-01-22,MI,2523.1,17
2021-01-22,MN,1507.9,21
2021-01-22,MO,2291.1,21
2021-01-22,MP,0,0
2021-01-22,MS,2050,45
2021-01-22,MT,403,4
2021-01-22,NC,9596.8,113.9
2021-01-22,ND,196,3
2021-01-22,NE,1024,11
2021-01-22,NH,706,9
2021-01-22,NJ,4232,115
2021-01-22,NM,908,33
2021-01-22,NV,1701.1,52.1
2021-01-22,NY,8836.9,115
2021-01-22,OH,4278.2,80.8
2021-01-22,OK,2944.9,47
2021-01-22,OR,866,24.099999999999998
2021-01-22,PA,5316.1,193.8
2021-01-22,PR,547,0
2021-01-22,RI,0,0
2021-01-22,SC,4696,30.900000000000002
2021-01-22,SD,318,11
2021-01-22,TN,3608.1,78
2021-01-22,TX,18305.9,421.2
2021-01-22,UT,2447,20.9
2021-01-22,VA,4147,62
2021-01-22,VI,16,0
2021-01-22,VT,179,1
2021-01-22,WA,2126,47
2021-01-22,WI,2302.9,49
2021-01-22,WV,998,7
2021-01-22,WY,159,21
2021-01-23,AK,234,5
2021-01-23,AL,3355,171
2021-01-23,AR,1853,14
2021-01-23,AZ,7320,156
2021-01-23,CA,22983.1,492
2021-01-23,CO,1279,13
2021-01-23,CT,0,0
2021-01-23,DC,172,3
2021-01-23,DE,681,9
2021-01-23,FL,12309,152.9
2021-01-23,GA,8983.1,181.2
2021-01-23,GU,0,0
2021-01-23,HI,127,4
2021-01-23,IA,924,8
2021-01-23,ID,406,1
2021-01-23,IL,5120,110.2
2021-01-23,IN,3101.9,51
2021-01-23,KS,0,7
2021-01-23,KY,3475,31
2021-01-23,LA,0,0
2021-01-23,MA,4355,76.9
2021-01-23,MD,2353,37.9
2021-01-23,ME,342,4
2021-01-23,MI,1594,230.1
2021-01-23,MN,1532.1,31
2021-01-23,MO,1371.9,15
2021-01-23,MP,0,0
2021-01-23,MS,1856,39
2021-01-23,MT,303,36
2021-01-23,NC,6352,112.1
2021-01-23,ND,155,8
2021-01-23,NE,478.1,6
2021-01-23,NH,619,10
2021-01-23,NJ,7099.8,59
2021-01-23,NM,844,38
2021-01-23,NV,1584,50
2021-01-23,NY,7926.0999999999995,95.9
2021-01-23,OH,5859.1,80.89999999999999
2021-01-23,OK,4178,44
2021-01-23,OR,761,8
2021-01-23,PA,5324,204.1
2021-01-23,PR,748,0
2021-01-23,RI,0,0
2021-01-23,SC,4601,75
2021-01-23,SD,238,12
2021-01-23,TN,2707,37
2021-01-23,TX,13843.9,363.1
2021-01-23,UT,1878,13
2021-01-23,VA,4904,77
2021-01-23,VI,20,0
2021-01-23,VT,149,1
2021-01-23,WA,1561,4
2021-01-23,WI,2012,47
2021-01-23,WV,1137,16
2021-01-23,WY,0,0
2021-01-24,AK,153,0
2021-01-24,AL,1728,3
2021-01-24,AR,1101,42.9
2021-01-24,AZ,4981.1,68.1
2021-01-24,CA,21649.7,300
2021-01-24,CO,1527.8999999999999,27.1
2021-01-24,CT,0,0
2021-01-24,DC,224,2
2021-01-24,DE,659,5
2021-01-24,FL,9517,129
2021-01-24,GA,4770.1,4
2021-01-24,GU,0,0
2021-01-24,HI,143,6
2021-01-24,IA,510,1
2021-01-24,ID,175,1
2021-01-24,IL,3168.8,35
2021-01-24,IN,2520.1,23
2021-01-24,KS,0,2
2021-01-24,KY,1153.9,30
2021-01-24,LA,3603.1,81.89999999999999
2021-01-24,MA,3712.1,69.1
2021-01-24,MD,2183.9,34.9
2021-01-24,ME,0,0
2021-01-24,MI,34,0
2021-01-24,MN,1153,31.1
2021-01-24,MO,1363,3
2021-01-24,MP,0,0
2021-01-24,MS,1196,20
2021-01-24,MT,214,10
2021-01-24,NC,5297.1,116
2021-01-24,ND,97,0
2021-01-24,NE,267,0
2021-01-24,NH,773,6
2021-01-24,NJ,5259,17
2021-01-24,NM,630,29.900000000000002
2021-01-24,NV,1101,10
2021-01-24,NY,6959.9,103.1
2021-01-24,OH,4480.9,31
2021-01-24,OK,2975.1,48
2021-01-24,OR,567.9,3
2021-01-24,PA,3678.9,82.89999999999999
2021-01-24,PR,946,0
2021-01-24,RI,0,0
2021-01-24,SC,4536,68
2021-01-24,SD,181,8
2021-01-24,TN,2732,43
2021-01-24,TX,7814,191.1
2021-01-24,UT,1327,9
2021-01-24,VA,3792,-1
2021-01-24,VI,0,0
2021-01-24,VT,125,0
2021-01-24,WA,416.1,0
2021-01-24,WI,1374,6
2021-01-24,WV,555,23
2021-01-24,WY,315,0
2021-01-25,AK,78,0
2021-01-25,AL,1838.9,2
2021-01-25,AR,647.0999999999999,44
2021-01-25,AZ,5657,1.2
2021-01-25,CA,26903.3,380.6
2021-01-25,CO,1266.8999999999999,14
2021-01-25,CT,5712,87.9
2021-01-25,DC,204,7
2021-01-25,DE,615,8
2021-01-25,FL,8712.9,152.8
2021-01-25,GA,4250.9,52
2021-01-25,GU,7,1
2021-01-25,HI,116,0
2021-01-25,IA,762,1
2021-01-25,ID,601,16
2021-01-25,IL,3182.1,63.8
2021-01-25,IN,2190.1,12
2021-01-25,KS,2609,14
2021-01-25,KY,2268,43
2021-01-25,LA,2074.9,25
2021-01-25,MA,3494.1,45
2021-01-25,MD,1687.1,27
2021-01-25,ME,447,3
2021-01-25,MI,3095.2,37
2021-01-25,MN,828,4
2021-01-25,MO,2156,11
2021-01-25,MP,0,0
2021-01-25,MS,927,5
2021-01-25,MT,243,0
2021-01-25,NC,4596.2,38
2021-01-25,ND,57,0
2021-01-25,NE,609,18
2021-01-25,NH,411,3
2021-01-25,NJ,4129,20.8
2021-01-25,NM,491,12
2021-01-25,NV,976.9,5
2021-01-25,NY,6307.9,111
2021-01-25,OH,4334.1,57.1
2021-01-25,OK,1762,14
2021-01-25,OR,419,7
2021-01-25,PA,4714.2,54.8
2021-01-25,PR,559,0
2021-01-25,RI,0,0
2021-01-25,SC,3092,5
2021-01-25,SD,31,0
2021-01-25,TN,2841,110
2021-01-25,TX,20431.8,186.1
2021-01-25,UT,1155,8
2021-01-25,VA,6172.1,3
2021-01-25,VI,9,0
2021-01-25,VT,132,1
2021-01-25,WA,1965.9,39
2021-01-25,WI,1100,10
2021-01-25,WV,532,4
2021-01-25,WY,164,0
2021-01-26,AK,77,1
2021-01-26,AL,2900,234
2021-01-26,AR,2535,40
2021-01-26,AZ,6382,249.8
2021-01-26,CA,21622.7,722.4
2021-01-26,CO,1435.1,15.1
2021-01-26,CT,1344.1,26
2021-01-26,DC,195,9
2021-01-26,DE,300,16
2021-01-26,FL,9597.9,226.9
2021-01-26,GA,8382,174
2021-01-26,GU,12,0
2021-01-26,HI,63,59
2021-01-26,IA,1087,4
2021-01-26,ID,545,4
2021-01-26,IL,3639.9,109
2021-01-26,IN,1726.9,79.1
2021-01-26,KS,83,28
2021-01-26,KY,2729,39
2021-01-26,LA,2629,31
2021-01-26,MA,2205.9,40.9
2021-01-26,MD,1486,47.9
2021-01-26,ME,664,11
2021-01-26,MI,2408.1,84
2021-01-26,MN,711,8
2021-01-26,MO,1575.9,104.9
2021-01-26,MP,2,0
2021-01-26,MS,1452,75
2021-01-26,MT,344,34
2021-01-26,NC,5531,62
2021-01-26,ND,132,4
2021-01-26,NE,301,13
2021-01-26,NH,371,4
2021-01-26,NJ,4795.9,133.1
2021-01-26,NM,600,14.1
2021-01-26,NV,935.9,60
2021-01-26,NY,5983.3,110.9
2021-01-26,OH,4262.1,87.9
2021-01-26,OK,1571,30
2021-01-26,OR,768.1,17
2021-01-26,PA,4665,218.9
2021-01-26,PR,453,0
2021-01-26,RI,0,0
2021-01-26,SC,2250,26
2021-01-26,SD,194,0
2021-01-26,TN,1827,166
2021-01-26,TX,20616,308.2
2021-01-26,UT,1444.9,15
2021-01-26,VA,4706.9,93.10000000000001
2021-01-26,VI,23,0
2021-01-26,VT,117,0
2021-01-26,WA,1390.9,23.9
2021-01-26,WI,1564,65
2021-01-26,WV,1139,29
2021-01-26,WY,90,25
2021-01-27,AK,171,1
2021-01-27,AL,3177,275.90000000000003
2021-01-27,AR,1810,52.1
2021-01-27,AZ,5986,179.1
2021-01-27,CA,18632.7,706
2021-01-27,CO,1786,31
2021-01-27,CT,2434,41.1
2021-01-27,DC,165,7
2021-01-27,DE,341,7
2021-01-27,FL,8401,160.2
2021-01-27,GA,6328.8,155
2021-01-27,GU,2,0
2021-01-27,HI,94,3
2021-01-27,IA,1099,8
2021-01-27,ID,642,25
2021-01-27,IL,3770.2,97
2021-01-27,IN,2238,38
2021-01-27,KS,3165,28
2021-01-27,KY,2646,36.1
2021-01-27,LA,3853,67
2021-01-27,MA,3030,84
2021-01-27,MD,1894.9,54
2021-01-27,ME,453,4
2021-01-27,MI,2038.9,9
2021-01-27,MN,826,17.9
2021-01-27,MO,1773.1,37.1
2021-01-27,MP,0,0
2021-01-27,MS,2074,65
2021-01-27,MT,370,16
2021-01-27,NC,4835.1,119.9
2021-01-27,ND,154,1
2021-01-27,NE,696.1,13
2021-01-27,NH,442,12
2021-01-27,NJ,4874,129.1
2021-01-27,NM,751,27
2021-01-27,NV,1096.8999999999999,47
2021-01-27,NY,6081,118
2021-01-27,OH,5366.1,74.9
2021-01-27,OK,2681.9,65
2021-01-27,OR,708,27
2021-01-27,PA,5886,222.1
2021-01-27,PR,174,0
2021-01-27,RI,4844,72
2021-01-27,SC,3564,94.8
2021-01-27,SD,226,33
2021-01-27,TN,2232.1,145
2021-01-27,TX,19778.1,479.8
2021-01-27,UT,1978,6
2021-01-27,VA,5227.1,54.1
2021-01-27,VI,0,0
2021-01-27,VT,97,1
2021-01-27,WA,1723.9,49
2021-01-27,WI,1558.9,38
2021-01-27,WV,797,25
2021-01-27,WY,216,0
2021-01-28,AK,201,1
2021-01-28,AL,3648,168.1
2021-01-28,AR,1868,42
2021-01-28,AZ,5376.9,193
2021-01-28,CA,19631,600.1
2021-01-28,CO,2220.1,22
2021-01-28,CT,1417.1,43.9
2021-01-28,DC,267,7
2021-01-28,DE,661,3
2021-01-28,FL,11416.9,201.9
2021-01-28,GA,7272.1,184
2021-01-28,GU,4,0
2021-01-28,HI,94,2
2021-01-28,IA,993,32
2021-01-28,ID,494,8
2021-01-28,IL,4206.1,124.2
2021-01-28,IN,2819.1,34
2021-01-28,KS,117,50
2021-01-28,KY,3141,58
2021-01-28,LA,2492,55
2021-01-28,MA,4213,45.2
2021-01-28,MD,2190,38.9
2021-01-28,ME,292,5
2021-01-28,MI,2255.8,90
2021-01-28,MN,1297.1,16
2021-01-28,MO,2088.2,18
2021-01-28,MP,0,0
2021-01-28,MS,1804,28
2021-01-28,MT,399,11
2021-01-28,NC,6040.9,139.9
2021-01-28,ND,144,1
2021-01-28,NE,738,3
2021-01-28,NH,698,16
2021-01-28,NJ,4782.8,67.1
2021-01-28,NM,672,28
2021-01-28,NV,1086,49.1
2021-01-28,NY,7296.1,112
2021-01-28,OH,5432.2,75.10000000000001
2021-01-28,OK,2325.1,35
2021-01-28,OR,720,10
2021-01-28,PA,6078.9,245
2021-01-28,PR,293,0
2021-01-28,RI,0,0
2021-01-28,SC,3938,230
2021-01-28,SD,184,24
2021-01-28,TN,2823.1,105
2021-01-28,TX,19321.9,410
2021-01-28,UT,1667.1,0
2021-01-28,VA,5121,80
2021-01-28,VI,11,0
2021-01-28,VT,144,0
2021-01-28,WA,2437.9,33.9
2021-01-28,WI,1980,33
2021-01-28,WV,787,30
2021-01-28,WY,62,0
2021-01-29,AK,173,0
2021-01-29,AL,2848,226.1
2021-01-29,AR,1696,47
2021-01-29,AZ,4811.0999999999995,185.9
2021-01-29,CA,19742.9,665.3
2021-01-29,CO,1104,24.2
2021-01-29,CT,1266.1,26
2021-01-29,DC,282,5
2021-01-29,DE,440,3
2021-01-29,FL,10978.8,219
2021-01-29,GA,6442.1,154.1
2021-01-29,GU,7,0
2021-01-29,HI,139,1
2021-01-29,IA,571,45
2021-01-29,ID,619,3
2021-01-29,IL,4148,73
2021-01-29,IN,2635.9,46
2021-01-29,KS,2038,29
2021-01-29,KY,2145.1,47
2021-01-29,LA,2366,58
2021-01-29,MA,2774,95.9
2021-01-29,MD,1881.2,44.1
2021-01-29,ME,345,3
2021-01-29,MI,2026.9,8.1
2021-01-29,MN,1171,27.9
2021-01-29,MO,1824,19
2021-01-29,MP,0,0
2021-01-29,MS,2186.1,38
2021-01-29,MT,304,15
2021-01-29,NC,7908.1,114
2021-01-29,ND,153,2
2021-01-29,NE,124,7
2021-01-29,NH,590,14
2021-01-29,NJ,5985.9,82.2
2021-01-29,NM,1079,22.1
2021-01-29,NV,1382,37
2021-01-29,NY,6798.8,89
2021-01-29,OH,4874.8,67.2
2021-01-29,OK,2786.9,48
2021-01-29,OR,945.9,10
2021-01-29,PA,9593.2,174
2021-01-29,PR,424,0
2021-01-29,RI,0,0
2021-01-29,SC,4464,39
2021-01-29,SD,158,5
2021-01-29,TN,4481.1,51
2021-01-29,TX,18939.8,370
2021-01-29,UT,1589,36
2021-01-29,VA,4238.2,70.9
2021-01-29,VI,14,0
2021-01-29,VT,135,0
2021-01-29,WA,1990.8,40
2021-01-29,WI,1804,53.9
2021-01-29,WV,905,23
2021-01-29,WY,260,0
2021-01-30,AK,135,0
2021-01-30,AL,0,0
2021-01-30,AR,1796.9,7
2021-01-30,AZ,5240.0999999999995,64
2021-01-30,CA,17527.9,502.1
2021-01-30,CO,348,2
2021-01-30,CT,0,0
2021-01-30,DC,248,2
2021-01-30,DE,611,3
2021-01-30,FL,15012,105.8
2021-01-30,GA,6255.8,223.1
2021-01-30,GU,7,0
2021-01-30,HI,109,0
2021-01-30,IA,1410,74
2021-01-30,ID,280,0
2021-01-30,IL,3296.1,0
2021-01-30,IN,2338.8,42
2021-01-30,KS,0,4
2021-01-30,KY,2893,57
2021-01-30,LA,0,0
2021-01-30,MA,3952.9,87
2021-01-30,MD,2097.1,37.8
2021-01-30,ME,363,20
2021-01-30,MI,1353,114.2
2021-01-30,MN,1072.1,19
2021-01-30,MO,871,12
2021-01-30,MP,0,0
2021-01-30,MS,1528.1,35
2021-01-30,MT,471,5
2021-01-30,NC,626,2
2021-01-30,ND,104,3
2021-01-30,NE,860.1,5
2021-01-30,NH,512,5
2021-01-30,NJ,5273.1,72
2021-01-30,NM,741,17
2021-01-30,NV,1039.9,43
2021-01-30,NY,6775.8,82.2
2021-01-30,OH,4190,51
2021-01-30,OK,2329,33
2021-01-30,OR,688.1,16
2021-01-30,PA,4631,134
2021-01-30,PR,410,0
2021-01-30,RI,0,0
2021-01-30,SC,4152.1,72.2
2021-01-30,SD,115,6
2021-01-30,TN,1965.1000000000001,101
2021-01-30,TX,13770,292.3
2021-01-30,UT,1438,8
2021-01-30,VA,4309.2,70.1
2021-01-30,VI,0,0
2021-01-30,VT,173,1
2021-01-30,WA,1415,0
2021-01-30,WI,1612.9,40.1
2021-01-30,WV,873,9
2021-01-30,WY,14,0
2021-01-31,AK,122,0
2021-01-31,AL,4057,122.1
2021-01-31,AR,859,30
2021-01-31,AZ,2549,9
2021-01-31,CA,13970.1,233.9
2021-01-31,CO,1017.9,15
2021-01-31,CT,0,0
2021-01-31,DC,210,4
2021-01-31,DE,520,9
2021-01-31,FL,7784.9,118.9
2021-01-31,GA,3427.1,2
2021-01-31,GU,1,0
2021-01-31,HI,78,3
2021-01-31,IA,297,250
2021-01-31,ID,0,0
2021-01-31,IL,2302.1,-11
2021-01-31,IN,1724,7
2021-01-31,KS,10,2
2021-01-31,KY,1841.1000000000001,10
2021-01-31,LA,3342.1,58
2021-01-31,MA,2522.9,45.9
2021-01-31,MD,1746.8,15.9
2021-01-31,ME,161,0
2021-01-31,MI,68,0
2021-01-31,MN,975.1,13
2021-01-31,MO,613.1,1
2021-01-31,MP,0,0
2021-01-31,MS,811.1,27
2021-01-31,MT,168,1
2021-01-31,NC,9838,166.1
2021-01-31,ND,68,0
2021-01-31,NE,194,0
2021-01-31,NH,353,13
2021-01-31,NJ,4259.9,28.9
2021-01-31,NM,522,18
2021-01-31,NV,900.0999999999999,3
2021-01-31,NY,5774.9,86.1
2021-01-31,OH,3010.8,53.9
2021-01-31,OK,2881.1,43
2021-01-31,OR,0,0
2021-01-31,PA,3724.9,57
2021-01-31,PR,209,0
2021-01-31,RI,0,0
2021-01-31,SC,3601.2,28.1
2021-01-31,SD,180,3
2021-01-31,TN,2345,72
2021-01-31,TX,12401,145.9
2021-01-31,UT,967,0
2021-01-31,VA,2558,15
2021-01-31,VI,0,0
2021-01-31,VT,130,1
2021-01-31,WA,321,1
2021-01-31,WI,1143,4
2021-01-31,WV,661,9
2021-01-31,WY,208,0
2021-02-01,AK,96,0
2021-02-01,AL,1221.1,0
2021-02-01,AR,1220,27
2021-02-01,AZ,3882,4
2021-02-01,CA,17593,355.7
2021-02-01,CO,2245.9,26
2021-02-01,CT,3921,72.1
2021-02-01,DC,136,3
2021-02-01,DE,423,11
2021-02-01,FL,5726.3,205.8
2021-02-01,GA,3166.9,43
2021-02-01,GU,21,0
2021-02-01,HI,84,0
2021-02-01,IA,773,5
2021-02-01,ID,529,10
2021-02-01,IL,2462,131.1
2021-02-01,IN,1709.1,15
2021-02-01,KS,1954.1000000000001,13
2021-02-01,KY,1766,18
2021-02-01,LA,960.1,53
2021-02-01,MA,2267.1,29.9
2021-02-01,MD,1163,23
2021-02-01,ME,216,5
2021-02-01,MI,2623.2,10
2021-02-01,MN,729,2
2021-02-01,MO,1605,6
2021-02-01,MP,0,0
2021-02-01,MS,705,11
2021-02-01,MT,185,1
2021-02-01,NC,3402.9,16
2021-02-01,ND,51,0
2021-02-01,NE,349,6
2021-02-01,NH,347,2
2021-02-01,NJ,3463,28.900000000000002
2021-02-01,NM,488,12
2021-02-01,NV,781,10
2021-02-01,NY,4313.9,88
2021-02-01,OH,3287.1,55
2021-02-01,OK,1393,17
2021-02-01,OR,956,8.1
2021-02-01,PA,3667.1,26.1
2021-02-01,PR,590,0
2021-02-01,RI,0,0
2021-02-01,SC,2529.9,241.1
2021-02-01,SD,65,0
2021-02-01,TN,2301,101.9
2021-02-01,TX,39250,163.4
2021-02-01,UT,833.9000000000001,5.1
2021-02-01,VA,2861.1,10
2021-02-01,VI,23,0
2021-02-01,VT,121,1
2021-02-01,WA,1934,35
2021-02-01,WI,780.9,2
2021-02-01,WV,424,4
2021-02-01,WY,145,0
2021-02-02,AK,140,16
2021-02-02,AL,2078,206
2021-02-02,AR,1578,44
2021-02-02,AZ,3986.9,290.9
2021-02-02,CA,12867.6,574
2021-02-02,CO,999.1,10
2021-02-02,CT,2557,14.100000000000001
2021-02-02,DC,130,5
2021-02-02,DE,202,7
2021-02-02,FL,10536.1,137
2021-02-02,GA,5205,203
2021-02-02,GU,2,0
2021-02-02,HI,62,0
2021-02-02,IA,1081,13
2021-02-02,ID,490,6
2021-02-02,IL,2479.2,48
2021-02-02,IN,1540.9,65
2021-02-02,KS,147,26
2021-02-02,KY,2319.9,33
2021-02-02,LA,2615,41.1
2021-02-02,MA,1992.9,45
2021-02-02,MD,905.1,17.099999999999998
2021-02-02,ME,421,23
2021-02-02,MI,1466.9,72
2021-02-02,MN,606.2,8.1
2021-02-02,MO,1508,212
2021-02-02,MP,2,0
2021-02-02,MS,825,76
2021-02-02,MT,314,15
2021-02-02,NC,5676,80.1
2021-02-02,ND,117,0
2021-02-02,NE,441,5
2021-02-02,NH,311,6
2021-02-02,NJ,3263,70.9
2021-02-02,NM,433,15
2021-02-02,NV,797,47.1
2021-02-02,NY,4023.1,98
2021-02-02,OH,3657,105.9
2021-02-02,OK,1298,38
2021-02-02,OR,605.1,21.099999999999998
2021-02-02,PA,4302.9,124.8
2021-02-02,PR,285,0
2021-02-02,RI,0,0
2021-02-02,SC,1987.9,35
2021-02-02,SD,116,1
2021-02-02,TN,1953.1,137.9
2021-02-02,TX,18223,355
2021-02-02,UT,1198,18
2021-02-02,VA,2740.1,42.9
2021-02-02,VI,5,0
2021-02-02,VT,114,1
2021-02-02,WA,1264.1,-2
2021-02-02,WI,1295.8,45.9
2021-02-02,WV,510,3
2021-02-02,WY,71,28
2021-02-03,AK,223,0
2021-02-03,AL,2117.9,309
2021-02-03,AR,2418,46
2021-02-03,AZ,2852,177.9
2021-02-03,CA,12563,576.5
2021-02-03,CO,1368,12
2021-02-03,CT,480,24
2021-02-03,DC,61,5
2021-02-03,DE,290,22
2021-02-03,FL,6974.2,197
2021-02-03,GA,5216.8,129.9
2021-02-03,GU,8,0
2021-02-03,HI,68,4
2021-02-03,IA,1028,56
2021-02-03,ID,476,7
2021-02-03,IL,3345.9,70.1
2021-02-03,IN,1427.1,37.1
2021-02-03,KS,2132,46
2021-02-03,KY,1831.1,39
2021-02-03,LA,2039,53.099999999999994
2021-02-03,MA,2187.1,55.9
2021-02-03,MD,943,50
2021-02-03,ME,267,9
2021-02-03,MI,1665,33.1
2021-02-03,MN,633,24
2021-02-03,MO,1428,82
2021-02-03,MP,0,0
2021-02-03,MS,791,26
2021-02-03,MT,430,54
2021-02-03,NC,10692.9,148.1
2021-02-03,ND,139,0
2021-02-03,NE,575,6
2021-02-03,NH,348,11
2021-02-03,NJ,2354.9,109.1
2021-02-03,NM,670,28
2021-02-03,NV,810,48
2021-02-03,NY,3342,107
2021-02-03,OH,3990.8,91.9
2021-02-03,OK,2115,52
2021-02-03,OR,627,10
2021-02-03,PA,3130.9,143.8
2021-02-03,PR,133,0
2021-02-03,RI,4096,73
2021-02-03,SC,2890,76.2
2021-02-03,SD,208,3
2021-02-03,TN,1674.9,106.89999999999999
2021-02-03,TX,18014,443
2021-02-03,UT,1547.1,12.1
2021-02-03,VA,2959,58
2021-02-03,VI,4,0
2021-02-03,VT,133,3
2021-02-03,WA,1535,64
2021-02-03,WI,1539,15
2021-02-03,WV,535,27
2021-02-03,WY,160,0
2021-02-04,AK,166,0
2021-02-04,AL,2767.1,162.1
2021-02-04,AR,2430,24
2021-02-04,AZ,4338.9,199
2021-02-04,CA,14677.9,627.7
2021-02-04,CO,1661.1,14.9
2021-02-04,CT,929,28
2021-02-04,DC,166,6
2021-02-04,DE,242,5
2021-02-04,FL,7702.9,228.1
2021-02-04,GA,5889,162
2021-02-04,GU,4,0
2021-02-04,HI,101,2
2021-02-04,IA,908,58
2021-02-04,ID,439,-1
2021-02-04,IL,3304,69.1
2021-02-04,IN,2359.9,1545.9
2021-02-04,KS,85,32
2021-02-04,KY,3076.9,50
2021-02-04,LA,2760.9,38
2021-02-04,MA,2602.7999999999997,76
2021-02-04,MD,1554,29.1
2021-02-04,ME,305,3
2021-02-04,MI,3074.2,93.2
2021-02-04,MN,1400,17
2021-02-04,MO,1473.9,22
2021-02-04,MP,0,0
2021-02-04,MS,1209.9,24.1
2021-02-04,MT,301,6
2021-02-04,NC,6755,141.9
2021-02-04,ND,98,0
2021-02-04,NE,483.9,25
2021-02-04,NH,416,9
2021-02-04,NJ,3310.9,100
2021-02-04,NM,559,17
2021-02-04,NV,945,52
2021-02-04,NY,4475,81.2
2021-02-04,OH,4120,78.9
2021-02-04,OK,2806,27
